,years,Category,comments,views
9345,2012,technology/science,183,1200277
9346,2012,personal/work,183,1200277
9347,2012,technology/science,183,1200277
9348,2012,technology/science,183,1200277
9349,2012,personal/work,183,1200277
9350,2012,technology/science,183,1200277
9351,2012,society,183,1200277
9352,2012,society,183,1200277
9353,2012,culture,183,1200277
9354,2012,society,183,1200277
9355,2012,society,183,1200277
9356,2012,personal/work,183,1200277
9357,2012,society,183,1200277
9358,2012,society,183,1200277
9359,2012,personal/work,183,1200277
9360,2012,education,75,1405909
9361,2012,education,75,1405909
9362,2012,technology/science,75,1405909
9363,2012,technology/science,215,783528
9364,2012,technology/science,215,783528
9365,2012,technology/science,215,783528
9366,2012,technology/science,810,2033797
9367,2012,technology/science,810,2033797
9368,2012,TED ,810,2033797
9369,2012,technology/science,810,2033797
9370,2012,technology/science,810,2033797
9371,2012,society,810,2033797
9372,2013,personal/work,200,1951290
9373,2013,society,200,1951290
9374,2013,culture,200,1951290
9375,2013,personal/work,200,1951290
9376,2013,personal/work,200,1951290
9377,2013,technology/science,311,943968
9378,2013,environment/nature,311,943968
9379,2013,environment/nature,311,943968
9380,2013,technology/science,311,943968
9381,2013,technology/science,311,943968
9382,2013,technology/science,311,943968
9383,2013,technology/science,311,943968
9384,2013,technology/science,311,943968
9385,2013,technology/science,311,943968
9386,2013,technology/science,311,943968
9387,2013,technology/science,311,943968
9388,2013,education,311,943968
9389,2013,environment/nature,311,943968
9390,2013,technology/science,311,943968
9391,2013,technology/science,311,943968
9392,2013,technology/science,311,943968
9393,2013,technology/science,311,943968
9394,2013,technology/science,311,943968
9395,2013,personal/work,56,724773
9396,2013,culture,56,724773
9397,2013,education,56,724773
9398,2013,technology/science,226,606994
9399,2013,technology/science,226,606994
9400,2013,technology/science,226,606994
9401,2013,technology/science,226,606994
9402,2013,TED ,197,2052286
9403,2013,culture,197,2052286
9404,2013,personal/work,197,2052286
9405,2013,environment/nature,197,2052286
9406,2013,culture,197,2052286
9407,2013,TED ,134,879676
9408,2013,culture,134,879676
9409,2013,education,134,879676
9410,2013,education,134,879676
9411,2013,technology/science,134,879676
9412,2013,personal/work,134,879676
9413,2013,personal/work,134,879676
9414,2013,technology/science,54,478878
9415,2013,TED ,54,478878
9416,2013,technology/science,54,478878
9417,2013,technology/science,54,478878
9418,2013,technology/science,54,478878
9419,2013,technology/science,54,478878
9420,2013,culture,366,8033595
9421,2013,personal/work,366,8033595
9422,2013,culture,366,8033595
9423,2013,personal/work,366,8033595
9424,2013,technology/science,366,8033595
9425,2013,personal/work,366,8033595
9426,2013,personal/work,366,8033595
9427,2013,personal/work,366,8033595
9428,2013,personal/work,366,8033595
9429,2013,personal/work,366,8033595
9430,2013,TED ,127,815594
9431,2013,personal/work,127,815594
9432,2013,education,127,815594
9433,2013,culture,127,815594
9434,2013,education,127,815594
9435,2013,technology/science,127,815594
9436,2013,technology/science,127,815594
9437,2013,education,127,815594
9438,2013,technology/science,169,1164723
9439,2013,technology/science,169,1164723
9440,2013,culture,169,1164723
9441,2013,technology/science,169,1164723
9442,2013,technology/science,169,1164723
9443,2013,technology/science,169,1164723
9444,2013,personal/work,169,1164723
9445,2013,personal/work,169,1164723
9446,2013,technology/science,169,1164723
9447,2013,technology/science,169,1164723
9448,2013,technology/science,169,1164723
9449,2013,technology/science,169,1164723
9450,2013,technology/science,169,1164723
9451,2013,education,169,1164723
9452,2013,technology/science,169,1164723
9453,2013,technology/science,169,1164723
9454,2013,culture,169,1164723
9455,2013,technology/science,169,1164723
9456,2013,technology/science,169,1164723
9457,2013,technology/science,169,1164723
9458,2013,technology/science,169,1164723
9459,2013,technology/science,169,1164723
9460,2013,technology/science,169,1164723
9461,2013,technology/science,169,1164723
9462,2013,TED ,846,19787465
9463,2013,personal/work,846,19787465
9464,2013,culture,846,19787465
9465,2013,personal/work,846,19787465
9466,2013,technology/science,846,19787465
9467,2013,TED ,93,1042284
9468,2013,technology/science,93,1042284
9469,2013,technology/science,93,1042284
9470,2013,technology/science,93,1042284
9471,2013,environment/nature,93,1042284
9472,2013,technology/science,93,1042284
9473,2013,technology/science,93,1042284
9474,2013,culture,93,1042284
9475,2013,technology/science,93,1042284
9476,2013,technology/science,93,1042284
9477,2013,technology/science,93,1042284
9478,2013,technology/science,93,1042284
9479,2013,technology/science,93,1042284
9480,2013,technology/science,93,1042284
9481,2013,TED ,659,4146987
9482,2013,culture,659,4146987
9483,2013,culture,659,4146987
9484,2013,technology/science,659,4146987
9485,2013,technology/science,659,4146987
9486,2013,culture,659,4146987
9487,2013,education,659,4146987
9488,2013,technology/science,120,939074
9489,2013,technology/science,120,939074
9490,2013,TED ,120,939074
9491,2013,technology/science,120,939074
9492,2013,technology/science,120,939074
9493,2013,technology/science,120,939074
9494,2013,TED ,818,1485801
9495,2013,education,818,1485801
9496,2013,culture,818,1485801
9497,2013,education,818,1485801
9498,2013,education,818,1485801
9499,2013,education,818,1485801
9500,2013,education,818,1485801
9501,2013,education,818,1485801
9502,2013,technology/science,73,497489
9503,2013,TED ,73,497489
9504,2013,technology/science,73,497489
9505,2013,society,73,497489
9506,2013,society,73,497489
9507,2013,culture,800,3846779
9508,2013,society,800,3846779
9509,2013,personal/work,800,3846779
9510,2013,personal/work,800,3846779
9511,2013,society,800,3846779
9512,2013,society,800,3846779
9513,2013,personal/work,144,1058852
9514,2013,society,144,1058852
9515,2013,society,144,1058852
9516,2013,personal/work,144,1058852
9517,2013,society,143,1725064
9518,2013,TED ,143,1725064
9519,2013,education,143,1725064
9520,2013,society,143,1725064
9521,2013,society,143,1725064
9522,2013,education,143,1725064
9523,2013,education,143,1725064
9524,2013,society,143,1725064
9525,2013,education,143,1725064
9526,2013,society,411,2679698
9527,2013,society,411,2679698
9528,2013,society,411,2679698
9529,2013,TED ,411,2679698
9530,2013,society,411,2679698
9531,2013,society,411,2679698
9532,2013,society,411,2679698
9533,2013,society,411,2679698
9534,2013,technology/science,411,2679698
9535,2013,technology/science,411,2679698
9536,2013,personal/work,411,2679698
9537,2013,technology/science,103,1412688
9538,2013,TED ,103,1412688
9539,2013,culture,103,1412688
9540,2013,technology/science,103,1412688
9541,2013,technology/science,103,1412688
9542,2013,technology/science,103,1412688
9543,2013,technology/science,103,1412688
9544,2013,environment/nature,103,1412688
9545,2013,education,229,828203
9546,2013,culture,229,828203
9547,2013,culture,229,828203
9548,2013,technology/science,93,525297
9549,2013,technology/science,93,525297
9550,2013,technology/science,93,525297
9551,2013,technology/science,93,525297
9552,2013,technology/science,93,525297
9553,2013,technology/science,312,1489438
9554,2013,TED ,312,1489438
9555,2013,technology/science,312,1489438
9556,2013,technology/science,312,1489438
9557,2013,education,312,1489438
9558,2013,education,312,1489438
9559,2013,technology/science,312,1489438
9560,2013,technology/science,312,1489438
9561,2013,technology/science,312,1489438
9562,2013,technology/science,312,1489438
9563,2013,society,312,1489438
9564,2013,society,312,1489438
9565,2013,personal/work,312,1489438
9566,2013,culture,249,1666552
9567,2013,culture,249,1666552
9568,2013,personal/work,249,1666552
9569,2013,personal/work,249,1666552
9570,2013,society,249,1666552
9571,2013,society,210,987709
9572,2013,society,210,987709
9573,2013,society,210,987709
9574,2013,society,210,987709
9575,2013,society,210,987709
9576,2013,society,210,987709
9577,2013,society,210,987709
9578,2013,education,210,987709
9579,2013,society,210,987709
9580,2013,society,210,987709
9581,2013,society,210,987709
9582,2013,society,210,987709
9583,2013,society,210,987709
9584,2013,society,210,987709
9585,2013,technology/science,210,987709
9586,2013,technology/science,210,987709
9587,2013,technology/science,210,987709
9588,2013,technology/science,210,987709
9589,2013,technology/science,210,987709
9590,2013,technology/science,99,595537
9591,2013,TED ,99,595537
9592,2013,culture,99,595537
9593,2013,technology/science,99,595537
9594,2013,personal/work,99,595537
9595,2013,technology/science,99,595537
9596,2013,technology/science,99,595537
9597,2013,technology/science,99,595537
9598,2013,TED ,166,932561
9599,2013,education,166,932561
9600,2013,technology/science,166,932561
9601,2013,technology/science,166,932561
9602,2013,technology/science,166,932561
9603,2013,TED ,122,984382
9604,2013,society,122,984382
9605,2013,society,122,984382
9606,2013,society,122,984382
9607,2013,society,122,984382
9608,2013,society,122,984382
9609,2013,education,122,984382
9610,2013,society,122,984382
9611,2013,society,122,984382
9612,2013,society,122,984382
9613,2013,society,122,984382
9614,2013,society,122,984382
9615,2013,TED ,301,2533881
9616,2013,personal/work,301,2533881
9617,2013,society,301,2533881
9618,2013,society,301,2533881
9619,2013,society,301,2533881
9620,2013,society,301,2533881
9621,2013,society,301,2533881
9622,2013,culture,473,10524043
9623,2013,personal/work,473,10524043
9624,2013,personal/work,473,10524043
9625,2013,society,473,10524043
9626,2013,TED ,158,1841716
9627,2013,culture,158,1841716
9628,2013,personal/work,158,1841716
9629,2013,education,158,1841716
9630,2013,personal/work,158,1841716
9631,2013,society,206,1229865
9632,2013,society,206,1229865
9633,2013,personal/work,206,1229865
9634,2013,technology/science,206,1229865
9635,2013,technology/science,206,1229865
9636,2013,technology/science,206,1229865
9637,2013,personal/work,206,1229865
9638,2013,technology/science,206,1229865
9639,2013,technology/science,206,1229865
9640,2013,education,206,1229865
9641,2013,technology/science,206,1229865
9642,2013,personal/work,206,1229865
9643,2013,environment/nature,206,1229865
9644,2013,technology/science,206,1229865
9645,2013,culture,206,1229865
9646,2013,technology/science,206,1229865
9647,2013,technology/science,206,1229865
9648,2013,technology/science,206,1229865
9649,2013,technology/science,206,1229865
9650,2013,technology/science,206,1229865
9651,2013,technology/science,342,1642461
9652,2013,personal/work,342,1642461
9653,2013,technology/science,342,1642461
9654,2013,technology/science,342,1642461
9655,2013,education,342,1642461
9656,2013,TED ,162,824898
9657,2013,personal/work,162,824898
9658,2013,technology/science,162,824898
9659,2013,society,162,824898
9660,2013,society,162,824898
9661,2013,society,162,824898
9662,2013,society,145,699088
9663,2013,education,145,699088
9664,2013,society,145,699088
9665,2013,society,145,699088
9666,2013,education,145,699088
9667,2013,TED ,137,1555722
9668,2013,environment/nature,137,1555722
9669,2013,society,137,1555722
9670,2013,environment/nature,137,1555722
9671,2013,personal/work,137,1555722
9672,2013,society,137,1555722
9673,2013,society,137,1555722
9674,2013,society,137,1555722
9675,2013,society,137,1555722
9676,2013,environment/nature,137,1555722
9677,2013,personal/work,137,1555722
9678,2013,society,137,1555722
9679,2013,society,137,1555722
9680,2013,society,137,1555722
9681,2013,society,137,1555722
9682,2013,education,117,1403668
9683,2013,culture,117,1403668
9684,2013,society,117,1403668
9685,2013,personal/work,117,1403668
9686,2013,education,117,1403668
9687,2013,society,117,1403668
9688,2013,education,117,1403668
9689,2013,TED ,129,1193896
9690,2013,society,129,1193896
9691,2013,education,548,2895821
9692,2013,society,548,2895821
9693,2013,education,548,2895821
9694,2013,society,548,2895821
9695,2013,environment/nature,279,745252
9696,2013,society,279,745252
9697,2013,personal/work,279,745252
9698,2013,personal/work,838,9006600
9699,2013,personal/work,838,9006600
9700,2013,culture,838,9006600
9701,2013,culture,838,9006600
9702,2013,culture,838,9006600
9703,2013,culture,1586,4191678
9704,2013,environment/nature,1586,4191678
9705,2013,environment/nature,1586,4191678
9706,2013,environment/nature,205,3773245
9707,2013,society,205,3773245
9708,2013,technology/science,205,3773245
9709,2013,culture,1413,3005687
9710,2013,culture,1413,3005687
9711,2013,technology/science,1413,3005687
9712,2013,environment/nature,1413,3005687
9713,2013,technology/science,1413,3005687
9714,2013,technology/science,1413,3005687
9715,2013,technology/science,208,2460131
9716,2013,TED ,208,2460131
9717,2013,personal/work,208,2460131
9718,2013,education,208,2460131
9719,2013,technology/science,208,2460131
9720,2013,technology/science,208,2460131
9721,2013,technology/science,208,2460131
9722,2013,technology/science,720,5316753
9723,2013,education,720,5316753
9724,2013,technology/science,720,5316753
9725,2013,personal/work,720,5316753
9726,2013,technology/science,720,5316753
9727,2013,technology/science,720,5316753
9728,2013,education,720,5316753
9729,2013,personal/work,1451,4259204
