years,Category,comments,views
2012,culture,98,1952381
2012,personal/work,63,754755
2012,technology/science,63,754755
2012,personal/work,63,754755
2012,technology/science,63,754755
2012,technology/science,63,754755
2012,technology/science,63,754755
2012,society,78,856136
2012,society,78,856136
2012,society,78,856136
2012,society,78,856136
2012,society,78,856136
2012,personal/work,78,856136
2012,personal/work,78,856136
2012,society,78,856136
2012,society,78,856136
2012,culture,49,464213
2012,society,49,464213
2012,society,49,464213
2012,society,109,809361
2012,culture,109,809361
2012,environment/nature,109,809361
2012,environment/nature,109,809361
2012,society,109,809361
2012,society,109,809361
2012,personal/work,109,809361
2012,environment/nature,109,809361
2012,technology/science,109,809361
2012,technology/science,109,809361
2012,environment/nature,109,809361
2012,technology/science,109,809361
2012,environment/nature,109,809361
2012,technology/science,109,809361
2012,technology/science,109,809361
2012,environment/nature,109,809361
2012,environment/nature,109,809361
2012,environment/nature,109,809361
2012,technology/science,109,809361
2012,environment/nature,109,809361
2012,technology/science,109,809361
2012,technology/science,109,809361
2012,environment/nature,109,809361
2012,environment/nature,109,809361
2012,TED ,159,1052980
2012,technology/science,159,1052980
2012,technology/science,159,1052980
2012,technology/science,159,1052980
2012,technology/science,159,1052980
2012,technology/science,159,1052980
2012,technology/science,159,1052980
2012,society,159,1052980
2012,TED ,169,1050633
2012,personal/work,169,1050633
2012,society,169,1050633
2012,society,169,1050633
2012,society,169,1050633
2012,society,169,1050633
2012,society,169,1050633
2012,society,169,1050633
2012,personal/work,169,1050633
2012,personal/work,169,1050633
2012,society,169,1050633
2012,technology/science,169,1050633
2012,technology/science,169,1050633
2012,technology/science,169,1050633
2012,personal/work,169,1050633
2012,personal/work,96,933277
2012,technology/science,96,933277
2012,technology/science,96,933277
2012,technology/science,96,933277
2012,technology/science,96,933277
2012,technology/science,455,1362071
2012,technology/science,455,1362071
2012,technology/science,455,1362071
2012,culture,455,1362071
2012,technology/science,455,1362071
2012,technology/science,455,1362071
2012,technology/science,455,1362071
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,technology/science,96,832831
2012,education,96,832831
2012,technology/science,96,832831
2012,society,96,832831
2012,society,96,832831
2012,society,96,832831
2012,society,96,832831
2012,society,96,832831
2012,society,96,832831
2012,culture,82,891589
2012,culture,82,891589
2012,society,78,516355
2012,society,78,516355
2012,society,78,516355
2012,society,78,516355
2012,society,78,516355
2012,environment/nature,211,1471114
2012,society,211,1471114
2012,society,165,2246203
2012,society,165,2246203
2012,personal/work,165,2246203
2012,education,165,2246203
2012,society,165,2246203
2012,personal/work,165,2246203
2012,personal/work,165,2246203
2012,society,165,2246203
2012,personal/work,165,2246203
2012,society,165,2246203
2012,education,165,2246203
2012,technology/science,165,2246203
2012,technology/science,165,2246203
2012,education,165,2246203
2012,personal/work,128,1225395
2012,technology/science,128,1225395
2012,technology/science,128,1225395
2012,personal/work,128,1225395
2012,technology/science,94,1337967
2012,personal/work,94,1337967
2012,technology/science,94,1337967
2012,technology/science,94,1337967
2012,technology/science,91,587181
2012,TED ,91,587181
2012,personal/work,91,587181
2012,technology/science,91,587181
2012,technology/science,91,587181
2012,technology/science,91,587181
2012,technology/science,81,924318
2012,technology/science,81,924318
2012,technology/science,81,924318
2012,personal/work,81,924318
2012,technology/science,81,924318
2012,personal/work,169,1239316
2012,personal/work,169,1239316
2012,personal/work,169,1239316
2012,personal/work,169,1239316
2012,technology/science,169,1239316
2012,technology/science,260,956324
2012,TED ,260,956324
2012,technology/science,260,956324
2012,personal/work,260,956324
2012,technology/science,260,956324
2012,technology/science,260,956324
2012,personal/work,260,956324
2012,technology/science,45,693628
2012,personal/work,45,693628
2012,technology/science,45,693628
2012,personal/work,45,693628
2012,personal/work,45,693628
2012,society,45,693628
2012,society,45,693628
2012,society,45,693628
2012,society,45,693628
2012,society,45,693628
2012,society,45,693628
2012,personal/work,45,693628
2012,society,45,693628
2012,society,45,693628
2012,society,45,693628
2012,society,45,693628
2012,technology/science,45,693628
2012,technology/science,45,693628
2012,technology/science,45,693628
2012,technology/science,45,693628
2012,technology/science,202,1245095
2012,personal/work,202,1245095
2012,technology/science,202,1245095
2012,technology/science,202,1245095
2012,technology/science,202,1245095
2012,technology/science,202,1245095
2012,technology/science,202,1245095
2012,culture,202,1245095
2012,technology/science,202,1245095
2012,technology/science,202,1245095
2012,society,180,336430
2012,society,180,336430
2012,TED ,180,336430
2012,society,180,336430
2012,society,180,336430
2012,culture,180,336430
2012,personal/work,180,336430
2012,society,180,336430
2012,personal/work,180,336430
2012,environment/nature,180,336430
2012,society,180,336430
2012,culture,180,336430
2012,society,180,336430
2012,society,180,336430
2012,society,180,336430
2012,society,180,336430
2012,personal/work,180,336430
2012,technology/science,180,336430
2012,personal/work,380,2228138
2012,society,380,2228138
2012,personal/work,380,2228138
2012,society,380,2228138
2012,society,380,2228138
2012,society,380,2228138
2012,society,380,2228138
2012,society,380,2228138
2012,society,380,2228138
2012,society,380,2228138
2012,society,380,2228138
2012,technology/science,380,2228138
2012,technology/science,87,1024326
2012,technology/science,87,1024326
2012,TED ,87,1024326
2012,culture,87,1024326
2012,technology/science,87,1024326
2012,culture,87,1024326
2012,TED ,40,661530
2012,personal/work,40,661530
2012,technology/science,40,661530
2012,technology/science,40,661530
2012,education,40,661530
2012,technology/science,40,661530
2012,technology/science,122,1030762
2012,environment/nature,122,1030762
2012,technology/science,122,1030762
2012,environment/nature,122,1030762
2012,personal/work,2290,43155405
2012,personal/work,2290,43155405
2012,personal/work,2290,43155405
2012,technology/science,2290,43155405
2012,personal/work,2290,43155405
2012,personal/work,2290,43155405
2012,TED ,125,1038897
2012,personal/work,125,1038897
2012,culture,125,1038897
2012,technology/science,125,1038897
2012,culture,125,1038897
2012,culture,125,1038897
2012,culture,125,1038897
2012,technology/science,179,788255
2012,technology/science,179,788255
2012,society,179,788255
2012,society,179,788255
2012,society,179,788255
2012,society,179,788255
2012,society,179,788255
2012,society,94,983172
2012,society,94,983172
2012,education,94,983172
2012,technology/science,94,983172
2012,technology/science,94,983172
2012,culture,31,625454
2012,education,31,625454
2012,personal/work,46,943919
2012,technology/science,46,943919
2012,culture,46,943919
2012,technology/science,62,1045703
2012,culture,62,1045703
2012,technology/science,62,1045703
2012,personal/work,62,1045703
2012,technology/science,62,1045703
2012,culture,62,1045703
2012,personal/work,62,1045703
2012,technology/science,62,1045703
2012,personal/work,225,2352202
2012,personal/work,225,2352202
2012,culture,225,2352202
2012,culture,225,2352202
2012,culture,225,2352202
2012,technology/science,225,2352202
2012,culture,225,2352202
2012,technology/science,225,2352202
2012,technology/science,225,2352202
2012,personal/work,350,2106788
2012,personal/work,350,2106788
2012,technology/science,350,2106788
2012,personal/work,350,2106788
2012,technology/science,350,2106788
2012,personal/work,350,2106788
2012,personal/work,350,2106788
2012,education,350,2106788
2012,culture,32,725173
2012,technology/science,32,725173
2012,personal/work,32,725173
2012,environment/nature,32,725173
2012,culture,32,725173
2012,technology/science,32,725173
2012,education,32,725173
2012,culture,32,725173
2012,technology/science,32,725173
2012,technology/science,32,725173
2012,society,32,725173
2012,technology/science,32,725173
2012,personal/work,150,1495331
2012,personal/work,150,1495331
2012,education,150,1495331
2012,personal/work,150,1495331
2012,personal/work,150,1495331
2012,personal/work,150,1495331
2012,society,150,1495331
2012,society,92,539219
2012,society,92,539219
2012,society,92,539219
2012,society,92,539219
2012,environment/nature,119,1272319
2012,technology/science,119,1272319
2012,personal/work,119,1272319
2012,education,119,1272319
2012,technology/science,119,1272319
2012,personal/work,119,1272319
2012,personal/work,119,1272319
2012,personal/work,119,1272319
2012,environment/nature,119,1272319
2012,personal/work,119,1272319
2012,personal/work,119,1272319
2012,personal/work,119,1272319
2012,technology/science,119,1272319
2012,technology/science,119,1272319
2012,education,119,1272319
2012,personal/work,127,932024
2012,culture,127,932024
2012,technology/science,127,932024
2012,technology/science,127,932024
2012,technology/science,127,932024
2012,technology/science,127,932024
2012,technology/science,111,695153
2012,technology/science,111,695153
2012,technology/science,111,695153
2012,technology/science,111,695153
2012,technology/science,111,695153
2012,technology/science,111,695153
2012,technology/science,111,695153
2012,personal/work,115,813261
2012,society,115,813261
2012,society,115,813261
2012,society,115,813261
2012,culture,115,813261
2012,TED ,102,692434
2012,personal/work,102,692434
2012,personal/work,102,692434
2012,society,102,692434
2012,education,102,692434
2012,personal/work,102,692434
2012,society,102,692434
2012,society,102,692434
2012,society,102,692434
2012,society,102,692434
2012,society,102,692434
2012,personal/work,102,692434
2012,society,102,692434
2012,TED ,141,720465
2012,education,141,720465
2012,culture,141,720465
2012,society,141,720465
2012,education,141,720465
2012,TED ,151,1171568
2012,society,151,1171568
2012,culture,151,1171568
2012,environment/nature,151,1171568
2012,technology/science,151,1171568
2012,technology/science,151,1171568
2012,technology/science,151,1171568
2012,technology/science,151,1171568
2012,technology/science,151,1171568
2012,personal/work,109,1965808
2012,technology/science,109,1965808
2012,technology/science,109,1965808
2012,TED ,361,852344
2012,personal/work,361,852344
2012,technology/science,361,852344
2012,technology/science,361,852344
2012,technology/science,361,852344
2012,technology/science,361,852344
2012,technology/science,361,852344
2012,technology/science,361,852344
2012,technology/science,58,488481
2012,technology/science,58,488481
2012,technology/science,58,488481
2012,technology/science,58,488481
2012,technology/science,58,488481
2012,technology/science,79,472121
2012,TED ,79,472121
2012,technology/science,79,472121
2012,environment/nature,79,472121
2012,environment/nature,79,472121
2012,technology/science,79,472121
2012,environment/nature,79,472121
